5165928044036096,Cebolitos,"3,2",2,1,-1,"-3,20","3,20",,,,,
6316240897310720,Ceboloko,"3,65",0,0,0,"0,00","0,00",,,,,
5397466274856960,Charge 40g,"1,05",2,0,-2,"-2,10","0,00",,,,,
4708677705531392,Cheetos Parmesao,"2,00",2,0,-2,"-4,00","0,00",,,,,
5676073085829120,Cheetos Requeijão,"2,00",3,0,-3,"-6,00","0,00",,,,,
5687539843203072,Chiclete Orbit,"1,00",0,0,0,"0,00","0,00",,,,,
5395920472506368,Chips Batata Doce & Mandioquinha,"5,40",36,41,5,"27,00","221,40",,,,,
5389966842527744,Chips Batata Doce Laranja&Roxa,"4,80",15,16,1,"4,80","76,80",,,,,
5348705083326464,Chips Batata Lemom Pepper,5,0,0,0,"0,00","0,00",,,,,
5397480074117120,Chips Batata Paprica Defumada,"5,00",0,0,0,"0,00","0,00",,,,,
5474783177211904,Chips Batata Sal do Himalaia,"5,00",0,0,0,"0,00","0,00",,,,,
5478807439933440,Chips de Batata Doce,"4,80",43,0,-43,"-206,40","0,00",,,,,
5994260323106816,Chips de Batata Doce,"4,80",46,0,-46,"-220,80","0,00",,,,,
5761559947116544,Chips de Coco Original,"3,15",33,32,-1,"-3,15","100,80",,,,,
4921456714579968,Chips de Mandioquinha,"5,40",39,25,-14,"-75,60","135,00",,,,,
6226723662200832,Chips de coco com Gengibre,"3,15",38,36,-2,"-6,30","113,40",,,,,
5183105597964288,Chocolate Lacta 5 Star,"1,4",0,0,0,"0,00","0,00",,,,,
6219205175148544,Chocolate branco zero,"2,55",16,12,-4,"-10,20","30,60",,,,,
6264713239330816,Chocolate diet ao leite,"2,55",16,0,-16,"-40,80","0,00",,,,,
5204852749631488,Chocolate zero meio amargo,"2,55",13,0,-13,"-33,15","0,00",,,,,
6492052246233088,Chokito 32g,"1,00",4,0,-4,"-4,00","0,00",,,,,
5656835071672320,Club Social Pizza,"0,45",0,0,0,"0,00","0,00",,,,,
5768556834717696,Club Social Presunto,"0,45",0,0,0,"0,00","0,00",,,,,
5657415160692736,Club Social Queijo,"0,45",0,0,0,"0,00","0,00",,,,,
5700305828184064,Club social Integral,"0,45",-9,2,11,"4,95","0,90",,,,,
5161210659995648,Club social Original,"0,45",-7,5,12,"5,40","2,25",,,,,
5751919624585216,Coca Cola 220ml,"1,40",9,0,-9,"-12,60","0,00",,,,,
5119667588825088,Coca Cola 250ml,"1,65",-6,0,6,"9,90","0,00",,,,,
5132269492633600,Coca Cola 310 ml,"1,85",0,0,0,"0,00","0,00",,,,,
5710239819104256,Coca Cola 350ml,"2,45",-1,0,1,"2,45","0,00",,,,,
5444637279911936,Coca Cola Coffee 220ml,"1,90",2,0,-2,"-3,80","0,00",,,,,
6078187830247424,Coca Cola Zero 220ml,"1,50",5,0,-5,"-7,50","0,00",,,,,
5726607939469312,Coca cola Zero 350ml,"2,35",0,0,0,"0,00","0,00",,,,,
6606278327533568,Cocada Flormel,2,48,47,-1,"-2,00","94,00",,,,,
6661155795763200,Cookies Diet Maça,"1,75",-2,0,2,"3,50","0,00",,,,,
5162118206717952,Cookies Kobber Baunilha,"1,7",0,0,0,"0,00","0,00",,,,,
5118445905510400,Cookies Kobber Cacau,"1,7",-1,0,1,"1,70","0,00",,,,,
5132209967071232,Cookies Mãe Terra sabores diversos,"1,6",-6,0,6,"9,60","0,00",,,,,
6541848029954048,Cookies Nutry sabores diversos,"2,15",0,0,0,"0,00","0,00",,,,,
6033203877904384,Cookies Toddy Chocolate,"1,65",-3,0,3,"4,95","0,00",,,,,
5661188172021760,Cookies Toddy Extra,"1,65",-1,0,1,"1,65","0,00",,,,,
5705707923963904,Cookies Toddy Malhado,"1,65",-6,0,6,"9,90","0,00",,,,,
6247647635570688,Cookies Toddy Original,"1,65",-1,0,1,"1,65","0,00",,,,,
5698273302020096,Crispy Grão de Bico Ervas Finas,"3,75",55,53,-2,"-7,50","198,75",,,,,
5187225511788544,Crispy Grão de Bico Tomate e Oregano,"3,75",29,52,23,"86,25","195,00",,,,,
5757624012242944,Crispy Grão de Bico com Pimenta,"3,75",24,0,-24,"-90,00","0,00",,,,,
5720843724259328,DUO Bauducco Chocolate,"0,60",27,23,-4,"-2,40","13,80",,,,,
5641142922117120,Diamante Negro,"1,05",11,0,-11,"-11,55","0,00",,,,,
5953841270882304,Doce de Leite,"2,00",-1,0,1,"2,00","0,00",,,,,
5119127614128128,Doce de Leite Flormel,"2,00",53,46,-7,"-14,00","92,00",,,,,
5647721956376576,Doce de Leite com Coco Flormel,"2,00",56,49,-7,"-14,00","98,00",,,,,
5801456082878464,Doce de Leite com Nozes Flormel,"2,00",50,46,-4,"-8,00","92,00",,,,,
6307091459342336,Doritos,"3,2",3,3,0,"0,00","9,60",,,,,
5128431872245760,Energético Red Bull 250ml,"5,8",0,0,0,"0,00","0,00",,,,,
5085532564488192,Equilibri Panetini,"1,4",-1,0,1,"1,40","0,00",,,,,
6278949055234048,Fandangos Milho,2,3,1,-2,"-4,00","2,00",,,,,
5098238218600448,Fandangos Presunto,"2,00",1,0,-1,"-2,00","0,00",,,,,
5167268409376768,Fanta Laranja 220ml,"1,40",10,0,-10,"-14,00","0,00",,,,,
6241666692284416,Fanta Uva 220ml,"1,4",3,0,-3,"-4,20","0,00",,,,,
5115766785441792,Feel Good Cha Branco,"3,00",4,1,-3,"-9,00","3,00",,,,,
5984659372507136,Feel Good Cha Branco com Lichia,"3,20",-2,0,2,"6,40","0,00",,,,,
6514033419091968,Feel Good Cha Verde,"3,00",5,4,-1,"-3,00","12,00",,,,,
5443593183428608,Feel Good Cha Verde Laranja/Gengibre,"3,20",5,0,-5,"-16,00","0,00",,,,,
5638739317489664,Feel Good Cha Vermelho Amora,"3,20",2,0,-2,"-6,40","0,00",,,,,
5730218362798080,Fini Angry Birds,"0,50",-16,0,16,"8,00","0,00",,,,,
5716735923585024,Fini Morango,"0,50",5,0,-5,"-2,50","0,00",,,,,
5488901179310080,Fini Tubes 3 cores,"0,5",15,13,-2,"-1,00","6,50",,,,,
6281576065269760,Fini Tubes Ácido Morango com Laranja,"0,5",12,12,0,"0,00","6,00",,,,,
5166002601984000,Fini Tutti Fruti,"0,5",10,14,4,"2,00","7,00",,,,,
5712626898173952,Fini Uva,"0,5",0,0,0,"0,00","0,00",,,,,
5314329213665280,Fini Ácido Morango,"0,5",22,12,-10,"-5,00","6,00",,,,,
5067355793129472,Fruit Tella Caramelo,"1,1",3,3,0,"0,00","3,30",,,,,
5744456649146368,Fruit Tella Mastigável Morango,"1,15",2,0,-2,"-2,30","0,00",,,,,
5124820173848576,Fruit Tella Morango,"1,10",1,0,-1,"-1,10","0,00",,,,,
6236955067023360,Gengibre Cristal Misto,"4,7",12,0,-12,"-56,40","0,00",,,,,
5843847779188736,Gengibre Cristalizado Cravo e Canela,"4,70",-3,1,4,"18,80","4,70",,,,,
6179123328188416,Gengibre Cristalizado Tradicional,"4,70",-3,2,5,"23,50","9,40",,,,,
5869467695316992,Goiabada Flormel,"2,00",67,0,-67,"-134,00","0,00",,,,,
6594261495578624,Goma Eucalipto,"0,2",23,23,0,"0,00","4,60",,,,,
5717271485874176,Guaraná lata 350ml,"1,90",4,0,-4,"-7,60","0,00",,,,,
5767545923567616,Halls Cereja,"0,70",0,0,0,"0,00","0,00",,,,,
5130467284090880,Halls Eucalipto,"0,70",-1,0,1,"0,70","0,00",,,,,
5180943585247232,Halls Extra Forte,"0,70",3,0,-3,"-2,10","0,00",,,,,
6313125418631168,Halls Melancia,"0,7",-1,0,1,"0,70","0,00",,,,,
5910924011503616,Halls Menta,"0,70",0,0,0,"0,00","0,00",,,,,
5184794560299008,Halls Menta Prata,"0,70",6,4,-2,"-1,40","2,80",,,,,
5114890746331136,Halls Morango,"0,7",4,0,-4,"-2,80","0,00",,,,,
6053054612766720,Heineken,"3,50",6,9,3,"10,50","31,50",,,,,
6240790653173760,Icetea Fuze Cha Verde Abacaxi/Hortelã,"2,30",7,2,-5,"-11,50","4,60",,,,,
6446570052517888,Icetea Fuze Cha Verde Limao,"2,80",11,2,-9,"-25,20","5,60",,,,,
5768068298964992,Icetea Fuze Limao,"2,30",-7,0,7,"16,10","0,00",,,,,
6298835391348736,Icetea Fuze Pessego,"2,40",-1,0,1,"2,40","0,00",,,,,
5204794411057152,Kinder Barrinha,"1,25",22,0,-22,"-27,50","0,00",,,,,
5838129063788544,Kinder Bueno,"4,85",-3,0,3,"14,55","0,00",,,,,
6569493090271232,Kinder Bueno White,"5,00",18,0,-18,"-90,00","0,00",,,,,
5370061699153920,KitKat ao Leite 45g,"1,90",2,0,-2,"-3,80","0,00",,,,,
5673923018489856,Kitkat White,"1,9",6,0,-6,"-11,40","0,00",,,,,
5574263444602880,"Kobber Banana, Quinoa e Chia","1,2",0,0,0,"0,00","0,00",,,,,
6303470013382656,"Kobber Castanha, Chia e Linhaça","1,2",0,0,0,"0,00","0,00",,,,,
5660980839186432,Lacta ao Leite 20g,"1,05",6,0,-6,"-6,30","0,00",,,,,
5979117388300288,Laka 20g,"1,05",6,0,-6,"-6,30","0,00",,,,,
5671404557041664,Laka Oreo,"1,05",9,0,-9,"-9,45","0,00",,,,,
6291827950878720,Lancy,"1,55",2,1,-1,"-1,55","1,55",,,,,
5213437260988416,Lollo 28g,"1,05",3,0,-3,"-3,15","0,00",,,,,
5695604617379840,M&M Tubo,"2,2",15,12,-3,"-6,60","26,40",,,,,
5123376058204160,Mendorato,"0,35",17,8,-9,"-3,15","2,80",,,,,
5746055551385600,Mentos Fruit,"1,15",1,0,-1,"-1,15","0,00",,,,,
6226408896462848,Mentos Frutas Vermelhas,"1,2",3,0,-3,"-3,60","0,00",,,,,
5115831881039872,Mentos Menta,"1,15",0,0,0,"0,00","0,00",,,,,
5675267779461120,Milho Agtal Churrasco,"2,65",3,3,0,"0,00","7,95",,,,,
6244345812353024,Milho Agtal Original,"3,30",2,0,-2,"-6,60","0,00",,,,,
6581781797011456,Milho Agtal Pimenta,"2,65",0,0,0,"0,00","0,00",,,,,
5156518425001984,Mini Cookies Cacau,"1,90",31,34,3,"5,70","64,60",,,,,
6001196472991744,Mini Cookies Castanha,"1,90",8,0,-8,"-15,20","0,00",,,,,
5708147733823488,Mini Cookies Granola e Mel,"1,90",40,34,-6,"-11,40","64,60",,,,,
6298945886093312,Mixed Nuts Original,"3,45",11,16,5,"17,25","55,20",,,,,
5189804673204224,Mixed Nuts de com mel,"3,70",56,44,-12,"-44,40","162,80",,,,,
5072548677025792,Moranguete,"0,60",0,0,0,"0,00","0,00",,,,,
6201708665372672,Moça Chocolate,"1,50",0,0,0,"0,00","0,00",,,,,
5188339384713216,Nativo Acai,"0,90",-5,0,5,"4,50","0,00",,,,,
5908349736452096,Nativo Laranja e Acerola,"0,90",2,0,-2,"-1,80","0,00",,,,,
5859457942683648,Nativo Uva,"0,90",6,0,-6,"-5,40","0,00",,,,,
5322717771333632,Nutry Avela com Chocolate,"1,10",23,22,-1,"-1,10","24,20",,,,,
5746285835452416,Nutry Banana,"1,20",40,42,2,"2,40","50,40",,,,,
6580267821039616,Nutry Banana com Chocolate,"1,20",47,0,-47,"-56,40","0,00",,,,,
5193906064982016,"Nutry Banana, Aveia e Mel","1,10",35,29,-6,"-6,60","31,90",,,,,
5504967234289664,Nutry Bolo de Chocolate,"0,70",-31,14,45,"31,50","9,80",,,,,
6442603432116224,Nutry Castanha,"1,15",0,0,0,"0,00","0,00",,,,,
4736077583613952,Nutry Castanha com Chocolate,"1,15",0,0,0,"0,00","0,00",,,,,
6600847425273856,Nutry Coco com Chocolate,"1,10",-1,0,1,"1,10","0,00",,,,,
5630601411428352,Nutry Morango com Chocolate,"1,10",35,31,-4,"-4,40","34,10",,,,,
5391818392862720,Não Usar - Bolo Ana Maria,"1,30",-1,0,1,"1,30","0,00",,,,,
5729600659259392,Não Usar - Cápsulas Nespresso,"1,90",0,0,0,"0,00","0,00",,,,,
4794333781819392,Não Usar - Refrigerante 220ml,"1,50",0,0,0,"0,00","0,00",,,,,
5132654663958528,Não Usar - Suco Del Valle,"2,7",-3,0,3,"8,10","0,00",,,,,
5819825305681920,Não usar - Barra Nutry sabores diversos,"1,15",-2,0,2,"2,30","0,00",,,,,
6484380025356288,Não usar - Mini Cookies Cacau,1,0,0,0,"0,00","0,00",,,,,
5662692954079232,Oreo,1,-21,0,21,"21,00","0,00",,,,,
6224267913986048,Oreo Chocolate,"1,00",11,0,-11,"-11,00","0,00",,,,,
6555605229633536,Oreo Morango,1,2,1,-1,"-1,00","1,00",,,,,
6316055592960000,Pastilha Garoto,"0,5",44,40,-4,"-2,00","20,00",,,,,
5642554087309312,Paçoquita (unidade),"0,30",-15,0,15,"4,50","0,00",,,,,
6564460181323776,Paçoquita Diet,"0,75",23,2,-21,"-15,75","1,50",,,,,
5156288090603520,Pipoca Microondas Natural,2,23,29,6,"12,00","58,00",,,,,
5139419774320640,Pipoca Nhac,"0,30",19,10,-9,"-2,70","3,00",,,,,
5481780895285248,Pirulito 7 Belo,"0,15",-1,0,1,"0,15","0,00",,,,,
5234643645235200,Pitzo,"3,65",0,0,0,"0,00","0,00",,,,,
5648554290839552,Polenguinho 17g,"0,6",80,77,-3,"-1,80","46,20",,,,,
6470875977089024,Prestígio 33g,1,3,0,-3,"-3,00","0,00",,,,,
5275179110367232,Prestígio Branco,"0,75",8,0,-8,"-6,00","0,00",,,,,
4815207624867840,Prestígio Dark 33g,1,0,0,0,"0,00","0,00",,,,,
5077540167221248,Pão de Mel,"0,5",8,0,-8,"-4,00","0,00",,,,,
4906229893693440,Pé de Moleque,"0,65",-1,0,1,"0,65","0,00",,,,,
5470213407506432,Pé de Moleque Flormel,2,62,58,-4,"-8,00","116,00",,,,,
5676729041420288,Pé de Moça,"0,9",0,0,0,"0,00","0,00",,,,,
5719238044024832,Remix Açai,"3,1",8,0,-8,"-24,80","0,00",,,,,
6535014166560768,Remix Berry,"3,10",30,38,8,"24,80","117,80",,,,,
5831141772754944,Remix Cacau,"3,1",37,35,-2,"-6,20","108,50",,,,,
4901338311819264,Remix Castanhas,"3,10",45,42,-3,"-9,30","130,20",,,,,
4705683979108352,Remix Frutas Tropicais,"3,10",41,42,1,"3,10","130,20",,,,,
5737400688967680,Roll Cake,"0,80",13,0,-13,"-10,40","0,00",,,,,
5670071573676032,Ruffles,"3,20",5,2,-3,"-9,60","6,40",,,,,
6337816564858880,Ruffles 17g,"1,00",-1,0,1,"1,00","0,00",,,,,
6021356294504448,Sabuguinho,"3,65",0,0,0,"0,00","0,00",,,,,
6503367740227584,Salgadinho Tribos 25g,"1,9",0,0,0,"0,00","0,00",,,,,
5351707391295488,Schweppes 350ml,"2,4",1,0,-1,"-2,40","0,00",,,,,
5072025831866368,Sensação,"1,45",1,0,-1,"-1,45","0,00",,,,,
4871574171680768,Shot 20g,"1,05",1,0,-1,"-1,05","0,00",,,,,
5076324926357504,Snickers 52g,"1,7",1,0,-1,"-1,70","0,00",,,,,
5070636879708160,Snickers Crisper,"1,85",0,0,0,"0,00","0,00",,,,,
6249498263158784,Sonho de Valsa Mais 41g,"1,55",-1,0,1,"1,55","0,00",,,,,
5745947606777856,Sprite 220ml,"1,4",1,0,-1,"-1,40","0,00",,,,,
6568652828573696,Suco BonBon Morango,"3,9",-2,1,3,"11,70","3,90",,,,,
5763498436984832,Suco BonBon Uva Verde,"3,90",-30,1,31,"120,90","3,90",,,,,
5182997653356544,Suco Del Valle Goiaba,"2,00",-1,1,2,"4,00","2,00",,,,,
4884527625273344,Suco Del Valle Manga,"2,70",0,0,0,"0,00","0,00",,,,,
6224138125443072,Suco Del Valle Maracujá,"2,70",3,0,-3,"-8,10","0,00",,,,,
5468446145904640,Suco Del Valle Pessego,"2,00",5,4,-1,"-2,00","8,00",,,,,
5148336193536000,Suco Del Valle Uva,"2,00",2,1,-1,"-2,00","2,00",,,,,
6198055346896896,Suco HAITAI uva com coco,"3,85",13,10,-3,"-11,55","38,50",,,,,
5725107787923456,Suco Liv Cranberry,"2,10",0,0,0,"0,00","0,00",,,,,
5885667724754944,Suco Liv Green Apple,"2,10",0,0,0,"0,00","0,00",,,,,
6535271327727616,Suco Liv Lichia,"2,10",0,0,0,"0,00","0,00",,,,,
5640766525276160,Suco Natural One,"3,10",2,0,-2,"-6,20","0,00",,,,,
6256367190933504,Suco Sufresh Diversos sabores,"2,50",-1,0,1,"2,50","0,00",,,,,
6007422598512640,Sucrilhos Sache,"1,20",0,0,0,"0,00","0,00",,,,,
6331101400268800,Sucrilhos Sache - Não usar,"0,00",0,0,0,"0,00","0,00",,,,,
5684404550631424,Suflair,"1,90",0,0,0,"0,00","0,00",,,,,
5698949524488192,Talento Amendoas e Passas,"1,35",-8,0,8,"10,80","0,00",,,,,
5131055862382592,Talento Avelã,"1,2",-2,0,2,"2,40","0,00",,,,,
4832638648975360,Talento Branco Cereais e Passas,"1,35",0,0,0,"0,00","0,00",,,,,
5163349922807808,Talento Castanha do Para,"1,20",6,0,-6,"-7,20","0,00",,,,,
5115895366025216,Talento Diet Avelã,"2,5",11,4,-7,"-17,50","10,00",,,,,
5133395210272768,Talento Meio Amargo Amendoas,"1,2",3,0,-3,"-3,60","0,00",,,,,
6310694467141632,Tic Tac Laranja,"1,3",8,7,-1,"-1,30","9,10",,,,,
5702666986455040,Tic Tac Menta,"1,3",8,8,0,"0,00","10,40",,,,,
5085604337418240,Toddynho 200ml,"1,55",8,0,-8,"-12,40","0,00",,,,,
5757334940811264,Torcida Bacon,"1,3",8,15,7,"9,10","19,50",,,,,
6011387054653440,Torcida Calabrasa,"1,10",-2,0,2,"2,20","0,00",,,,,
5668427876270080,Torcida Pimenta Mexicana,"1,10",0,0,0,"0,00","0,00",,,,,
4909449173008384,Torcida Pizza,"1,30",14,11,-3,"-3,90","14,30",,,,,
5266792884731904,Torrone com Amendoim,"1,20",0,0,0,"0,00","0,00",,,,,
6553883115520000,Torrone com castanha de caju,"1,20",0,0,0,"0,00","0,00",,,,,
5427401425158144,Tribos Azeite,"2,00",35,35,0,"0,00","70,00",,,,,
5641916100116480,Tribos Cebola,"2,85",0,0,0,"0,00","0,00",,,,,
6209447911227392,Tribos Chili,"2,85",0,0,0,"0,00","0,00",,,,,
6211504244260864,Tribos Gergilin,"2,85",0,0,0,"0,00","0,00",,,,,
5439765025390592,Tribos Tomate e Manjericão,"2,00",35,35,0,"0,00","70,00",,,,,
5958538555817984,Trident Fresh Cereja,"0,85",5,0,-5,"-4,25","0,00",,,,,
5110973065068544,Trident Fresh Intense,"0,85",1,0,-1,"-0,85","0,00",,,,,
6449842268143616,Trident Herbal Fresh,"0,85",5,2,-3,"-2,55","1,70",,,,,
6025368515379200,Trident Hortela,"0,85",3,0,-3,"-2,55","0,00",,,,,
6027422583488512,Trident Melancia,"0,85",5,0,-5,"-4,25","0,00",,,,,
4903319583588352,Trident Menta,"0,85",3,0,-3,"-2,55","0,00",,,,,
5397306857750528,Trident Morango,"0,80",5,0,-5,"-4,00","0,00",,,,,
5200442736771072,Trident Tutti Fruti,"0,85",11,0,-11,"-9,35","0,00",,,,,
6035554063876096,Twix 15g,"0,55",3,0,-3,"-1,65","0,00",,,,,
4816763241889792,Twix Duplo,"1,85",-1,0,1,"1,85","0,00",,,,,
5630695380615168,Twix Triplo Chocolate,"1,85",0,0,0,"0,00","0,00",,,,,
5735995932672000,Vitão Chocolate Diet,"1,50",16,7,-9,"-13,50","10,50",,,,,
5676830073815040,Vitão Chocolate Meio Amargo,"1,50",-9,7,16,"24,00","10,50",,,,,
6329179939274752,Wafer Passatempo Chocolate,"0,55",-2,0,2,"1,10","0,00",,,,,
6594346052747264,Wafer Passatempo Morango,"0,55",4,1,-3,"-1,65","0,55",,,,,
6552095872253952,WheyBar Probiótica Amendoim,"4,10",-11,16,27,"110,70","65,60",,,,,
5197870353350656,WheyBar Probiótica Banana,"4,10",-2,0,2,"8,20","0,00",,,,,
5531074151055360,WheyBar Probiótica Chocolate,"4,10",20,11,-9,"-36,90","45,10",,,,,
5029167846391808,WheyBar Probiótica Coco,"4,10",0,0,0,"0,00","0,00",,,,,
4976080138010624,WheyBar Probiótica Cookies,"4,10",21,5,-16,"-65,60","20,50",,,,,
6353001019080704,WheyBar probiótica Morango,"4,10",15,0,-15,"-61,50","0,00",,,,,
4900502508666880,suco HAITAI morango,"3,85",9,0,-9,"-34,65","0,00",,,,,
